id,voting_id,legislador_id,legislador,bloque_id,bloque,provincia_id,provincia,voto
458450,1785,1156,"ABDALA DE MATARAZZO, Norma Amanda",119,"Frente Cívico por Santiago",22,"Santiago del Estero",AFIRMATIVO
458451,1785,1337,"ABRAHAM, Alejandro",1,"Frente para la Victoria - PJ",13,Mendoza,AFIRMATIVO
458452,1785,930,"AGUAD, Oscar Raúl",6,"Unión Cívica Radical",3,Córdoba,AUSENTE
458453,1785,1247,"AGUILAR, Lino Walter",197,"Compromiso Federal",19,"San Luis",AUSENTE
458454,1785,1338,"ALEGRE, Gilberto Oscar",85,"Frente Renovador",1,"Buenos Aires",AUSENTE
458455,1785,1158,"ALFONSÍN, Ricardo",6,"Unión Cívica Radical",1,"Buenos Aires",AUSENTE
458456,1785,1160,"ALONSO, Laura",206,"Unión PRO",2,C.A.B.A.,AUSENTE
458457,1785,1248,"ALONSO, María Luz",1,"Frente para la Victoria - PJ",11,"La Pampa",AFIRMATIVO
458458,1785,1339,"ARENAS, Berta Hortensia",197,"Compromiso Federal",19,"San Luis",AUSENTE
458459,1785,1164,"ARGUMEDO, Alcira Susana",142,"Proyecto Sur",2,C.A.B.A.,AFIRMATIVO
458460,1785,1250,"ARREGUI, Andrés Roberto",1,"Frente para la Victoria - PJ",1,"Buenos Aires",AUSENTE
458461,1785,1251,"ASSEFF, Alberto Emilio",207,UNIR,1,"Buenos Aires",AUSENTE
458462,1785,1252,"AVOSCAN, Herman Horacio",1,"Frente para la Victoria - PJ",16,"Río Negro",AFIRMATIVO
458463,1785,1253,"BALCEDO, María Ester",1,"Frente para la Victoria - PJ",1,"Buenos Aires",AFIRMATIVO
458464,1785,1340,"BALDASSI, Héctor Walter",206,"Unión PRO",3,Córdoba,AUSENTE
458465,1785,1254,"BARCHETTA, Omar Segundo",66,"Partido Socialista",21,"Santa Fe",AUSENTE
458466,1785,1341,"BARDEGGIA, Luis María",1,"Frente para la Victoria - PJ",16,"Río Negro",AFIRMATIVO
458467,1785,1342,"BARLETTA, Mario Domingo",6,"Unión Cívica Radical",21,"Santa Fe",AUSENTE
458468,1785,1343,"BARRETO, Jorge Rubén",1,"Frente para la Victoria - PJ",8,"Entre Ríos",AFIRMATIVO
458469,1785,1255,"BASTERRA, Luis Eugenio",1,"Frente para la Victoria - PJ",9,Formosa,AFIRMATIVO
458470,1785,1256,"BAZZE, Miguel Ángel",6,"Unión Cívica Radical",1,"Buenos Aires",AUSENTE
458471,1785,1047,"BEDANO, Nora Esther",1,"Frente para la Victoria - PJ",3,Córdoba,AFIRMATIVO
458472,1785,1344,"BERGMAN, Sergio Alejandro",206,"Unión PRO",2,C.A.B.A.,AUSENTE
458473,1785,1345,"BERNABEY, Ramón Ernesto",1,"Frente para la Victoria - PJ",3,Córdoba,AFIRMATIVO
458474,1785,1052,"BIANCHI, Ivana María",197,"Compromiso Federal",19,"San Luis",AUSENTE
458475,1785,1257,"BIANCHI, María del Carmen",1,"Frente para la Victoria - PJ",2,C.A.B.A.,AFIRMATIVO
458476,1785,1053,"BIDEGAIN, Gloria Mercedes",1,"Frente para la Victoria - PJ",1,"Buenos Aires",AFIRMATIVO
458477,1785,1258,"BIELLA CALVET, Bernardo José",184,"U.De.So. Salta",17,Salta,AUSENTE
458478,1785,941,"BINNER, Hermes Juan",66,"Partido Socialista",21,"Santa Fe",AUSENTE
458479,1785,1346,"BOYADJIAN, Graciela Eunice",13,"Movimiento Popular Fueguino",23,"Tierra del Fuego",AUSENTE
458480,1785,1259,"BRAWER, Mara",1,"Frente para la Victoria - PJ",2,C.A.B.A.,AFIRMATIVO
458481,1785,1426,"BREGMAN, Myriam",213,"PTS - Frente de Izquierda",1,"Buenos Aires",AFIRMATIVO
458482,1785,1347,"BRIZUELA DEL MORAL, Eduardo Segundo",208,"Fte. Cívico y Social de Catamarca",4,Catamarca,AUSENTE
458483,1785,1261,"BROMBERG, Isaac Benjamín",1,"Frente para la Victoria - PJ",24,Tucumán,AFIRMATIVO
458484,1785,727,"BROWN, Carlos Ramón",199,Fe,1,"Buenos Aires",AUSENTE
458485,1785,52,"BULLRICH, Patricia",206,"Unión PRO",2,C.A.B.A.,AUSENTE
458486,1785,1348,"BURGOS, María Gabriela",6,"Unión Cívica Radical",10,Jujuy,AUSENTE
458487,1785,1172,"BURYAILE, Ricardo",6,"Unión Cívica Radical",9,Formosa,AUSENTE
458488,1785,1349,"CABANDIÉ, Juan",1,"Frente para la Victoria - PJ",2,C.A.B.A.,AFIRMATIVO
458489,1785,1350,"CÁCERES, Eduardo Augusto",206,"Unión PRO",18,"San Juan",AUSENTE
458490,1785,1262,"CALCAGNO Y MAILLMANN, Eric",1,"Frente para la Victoria - PJ",1,"Buenos Aires",AFIRMATIVO
458491,1785,280,"CAMAÑO, Graciela",85,"Frente Renovador",1,"Buenos Aires",AUSENTE
458492,1785,947,"CANELA, Susana",1,"Frente para la Victoria - PJ",17,Salta,AFIRMATIVO
458493,1785,1351,"CANO, José Manuel",6,"Unión Cívica Radical",24,Tucumán,AUSENTE
458494,1785,949,"CARLOTTO, Remo Gerardo",1,"Frente para la Victoria - PJ",1,"Buenos Aires",AFIRMATIVO
458495,1785,1263,"CARMONA, Guillermo Ramón",1,"Frente para la Victoria - PJ",13,Mendoza,AFIRMATIVO
458496,1785,1335,"CARRILLO, María del Carmen",1,"Frente para la Victoria - PJ",24,Tucumán,AFIRMATIVO
458497,1785,404,"CARRIÓ, Elisa María Avelina",209,"Coalición Cívica - ARI - UNEN",2,C.A.B.A.,AUSENTE
458498,1785,1352,"CARRIZO, Ana Carla",210,"SUMA + UNEN",2,C.A.B.A.,AUSENTE
458499,1785,1353,"CARRIZO, Nilda Mabel",1,"Frente para la Victoria - PJ",24,Tucumán,AFIRMATIVO
458500,1785,1354,"CARRIZO, Soledad",6,"Unión Cívica Radical",3,Córdoba,AUSENTE
458501,1785,1175,"CASAÑAS, Juan Francisco",6,"Unión Cívica Radical",24,Tucumán,AUSENTE
458502,1785,1056,"CASELLES, Graciela María",1,"Frente para la Victoria - PJ",18,"San Juan",AFIRMATIVO
458503,1785,835,"CASERIO, Carlos Alberto",211,"Unión por Córdoba",3,Córdoba,AUSENTE
458504,1785,1355,"CASTRO, Sandra Daniela",1,"Frente para la Victoria - PJ",18,"San Juan",AFIRMATIVO
458505,1785,1057,"CEJAS, Jorge Alberto",1,"Frente para la Victoria - PJ",16,"Río Negro",AFIRMATIVO
458506,1785,1265,"CIAMPINI, José Alberto",1,"Frente para la Victoria - PJ",15,Neuquén,AFIRMATIVO
458507,1785,1179,"CICILIANI, Alicia Mabel",66,"Partido Socialista",21,"Santa Fe",AUSENTE
458508,1785,735,"CIGOGNA, Luis Francisco Jorge",1,"Frente para la Victoria - PJ",1,"Buenos Aires",AFIRMATIVO
458509,1785,1266,"CLERI, Marcos",1,"Frente para la Victoria - PJ",21,"Santa Fe",AFIRMATIVO
458510,1785,1356,"COBOS, Julio César Cleto",6,"Unión Cívica Radical",13,Mendoza,AUSENTE
458511,1785,840,"COMELLI, Alicia Marcela",16,"Movimiento Popular Neuquino",15,Neuquén,AFIRMATIVO
458512,1785,510,"CONTI, Diana Beatriz",1,"Frente para la Victoria - PJ",1,"Buenos Aires",AFIRMATIVO
458513,1785,1336,"CONTRERA, Mónica Graciela",1,"Frente para la Victoria - PJ",6,Chubut,AFIRMATIVO
458514,1785,1059,"CORTINA, Roy",66,"Partido Socialista",2,C.A.B.A.,AUSENTE
458515,1785,1181,"COSTA, Eduardo Raúl",6,"Unión Cívica Radical",20,"Santa Cruz",AUSENTE
458516,1785,1060,"CREMER DE BUSTI, María Cristina",212,"Unión por Entre Ríos",8,"Entre Ríos",AUSENTE
458517,1785,1061,"CUCCOVILLO, Ricardo Oscar",66,"Partido Socialista",1,"Buenos Aires",AUSENTE
458518,1785,1357,"D'AGOSTINO, Jorge Marcelo",6,"Unión Cívica Radical",8,"Entre Ríos",AUSENTE
458519,1785,1358,"D'ALESSANDRO, Marcelo Silvio",85,"Frente Renovador",1,"Buenos Aires",AUSENTE
458520,1785,1359,"DAER, Héctor Ricardo",85,"Frente Renovador",1,"Buenos Aires",AUSENTE
458521,1785,408,"DAS NEVES, Mario",161,"Trabajo y Dignidad",6,Chubut,AUSENTE
458522,1785,1063,"DATO, Alfredo Carlos",1,"Frente para la Victoria - PJ",24,Tucumán,AFIRMATIVO
458523,1785,1267,"DE FERRARI RUEDA, Patricia",6,"Unión Cívica Radical",3,Córdoba,AUSENTE
458524,1785,1268,"DE GENNARO, Victor Norberto",187,"Unidad Popular",1,"Buenos Aires",AFIRMATIVO
458525,1785,1360,"DE MENDIGUREN, José Ignacio",85,"Frente Renovador",1,"Buenos Aires",AUSENTE
458526,1785,960,"DE NARVAEZ, Francisco",149,"Unión Celeste y Blanco",1,"Buenos Aires",AUSENTE
458527,1785,1361,"DEL CAÑO, Nicolás",213,"PTS - Frente de Izquierda",13,Mendoza,AFIRMATIVO
458528,1785,963,"DEPETRI, Edgardo Fernando",1,"Frente para la Victoria - PJ",1,"Buenos Aires",AFIRMATIVO
458529,1785,964,"di TULLIO, Juliana",1,"Frente para la Victoria - PJ",1,"Buenos Aires",AFIRMATIVO
458530,1785,612,"DIAZ BANCALARI, José María",1,"Frente para la Victoria - PJ",1,"Buenos Aires",AFIRMATIVO
458531,1785,965,"DIAZ ROIG, Juan Carlos",1,"Frente para la Victoria - PJ",9,Formosa,AFIRMATIVO
458532,1785,1270,"DOMINGUEZ, Julián Andrés",1,"Frente para la Victoria - PJ",1,"Buenos Aires",AUSENTE
458533,1785,1066,"DONDA PÉREZ, Victoria Analía",175,"Libres del Sur",1,"Buenos Aires",AFIRMATIVO
458534,1785,1184,"DONKIN, Carlos Guillermo",1,"Frente para la Victoria - PJ",9,Formosa,AFIRMATIVO
458535,1785,1271,"DUCLOS, Omar Arnaldo",157,GEN,1,"Buenos Aires",AUSENTE
458536,1785,1362,"DURAND CORNEJO, Guillermo Mario",22,"Conservador Popular",17,Salta,AUSENTE
458537,1785,1363,"EHCOSOR, María Azucena",85,"Frente Renovador",1,"Buenos Aires",AUSENTE
458538,1785,1273,"ELORRIAGA, Osvaldo Enrique",1,"Frente para la Victoria - PJ",8,"Entre Ríos",AFIRMATIVO
458539,1785,1364,"ESPER, Laura Reneé",85,"Frente Renovador",1,"Buenos Aires",AUSENTE
458540,1785,1365,"FABIANI, Eduardo Alberto",219,"Social Cristiano",1,"Buenos Aires",AFIRMATIVO
458541,1785,1274,"FELETTI, Roberto José",1,"Frente para la Victoria - PJ",2,C.A.B.A.,AFIRMATIVO
458542,1785,1427,"FERNANDEZ BLANCO, María Cristina",6,"Unión Cívica Radical",10,Jujuy,AUSENTE
458543,1785,1366,"FERNÁNDEZ MENDÍA, Gustavo Rodolfo",180,"Partido Justicialista La Pampa",11,"La Pampa",AFIRMATIVO
458544,1785,1275,"FERNANDEZ SAGASTI, Anabel",1,"Frente para la Victoria - PJ",13,Mendoza,AFIRMATIVO
458545,1785,1276,"FERREYRA, Araceli Susana Del Rosario",1,"Frente para la Victoria - PJ",7,Corrientes,AFIRMATIVO
458546,1785,1193,"FIAD, Mario Raymundo",6,"Unión Cívica Radical",10,Jujuy,AUSENTE
458547,1785,1278,"FRANCIONI, Fabián Marcelo",1,"Frente para la Victoria - PJ",3,Córdoba,AFIRMATIVO
